"customer_id","customer_name","birth_date","marital_status","gender","yearlyincome","addressline1","city","state","country","postal_code"
27113,"Ashley C Diaz","1971-08-29","M","F","60000.00","6697 Roslyn Drive","Issaquah","Washington","United States","98027"
27114,"Alexander Thompson","1977-11-07","M","M","70000.00","1710 Boyd Road","Colma","California","United States","94014"
27115,"Kristi Navarro","1971-11-15","M","F","70000.00","2373 Mt .whitney Way","Beaverton","Oregon","United States","97005"
27116,"Regina L Gonzalez","1971-07-25","S","F","70000.00","1077 Laurel Drive","Bellingham","Washington","United States","98225"
27117,"Jermaine H Prasad","1971-12-11","M","M","70000.00","5935 Seawind Dr.","Bellingham","Washington","United States","98225"
27118,"Tina Kapoor","1981-07-02","M","F","30000.00","8787, avenue de l´ Union Centrale","Lieusaint","Seine et Marne","France","77127"
27119,"Mayra T Gonzalez","1981-09-23","M","F","30000.00","Kapellstr 4924","Hannover","Nordrhein-Westfalen","Germany","30601"
27120,"Clarence Kumar","1981-02-23","M","M","30000.00","Hunzinger Allee 675","München","Hamburg","Germany","80074"
27121,"Teresa R Rubio","1980-02-02","S","F","20000.00","2253 Bel Air Dr.","London","England","United Kingdom","SW19 3RU"
27122,"Ernest N Liang","1975-01-01","S","M","20000.00","11, quai de l´ Iton","Courbevoie","Hauts de Seine","France","92400"
27123,"Jaclyn Xie","1980-11-07","S","F","30000.00","195, rue de Varenne","Croix","Nord","France","59170"
27124,"Raymond E Kovar","1974-10-03","M","M","30000.00","8783, place du Tertre","Metz","Moselle","France","57000"
27125,"Albert Dominguez","1974-11-18","M","M","30000.00","7344 Raymond Dr","Bracknell","England","United Kingdom","RG12 8TB"
27126,"Derek I Sharma","1986-04-06","S","M","40000.00","11, rue de l'Espace De Schengen","Saint Ouen","Somme","France","80610"
27127,"Misty Black","1974-08-30","S","F","40000.00","Platz des Landtags 550","Paderborn","Hamburg","Germany","33041"
27128,"Heather Cai","1980-08-05","S","F","40000.00","224, boulevard Beau Marchais","Saint Ouen","Loir et Cher","France","41100"
27129,"Mindy Tang","1986-04-21","S","F","60000.00","Buergermeister-ulrich-str 2945","Frankfurt am Main","Saarland","Germany","60075"
27130,"Eric H Parker","1974-12-30","S","M","60000.00","3268 Hilltop Dr.","Esher-Molesey","England","United Kingdom","EM15"
27131,"Edgar M Madan","1980-08-12","S","M","60000.00","742 Grasswood Ct.","Milton Keynes","England","United Kingdom","MK8 8DF"
27132,"Eduardo Gonzalez","1958-04-10","S","M","10000.00","8474 Carmel Drive","Billericay","England","United Kingdom","CM11"
27133,"Phillip A Arun","1958-01-15","M","M","20000.00","69bis, rue des Peupliers","Villeneuve-d'Ascq","Nord","France","59491"
27134,"Glenn K Chen","1957-09-30","S","M","20000.00","368, avenue du Québec","Paris","Seine (Paris)","France","75012"
27135,"David B Martin","1959-02-08","S","M","10000.00","88, place de la République","Versailles","Yveline","France","78000"
27136,"Isabella D Coleman","1974-05-22","M","F","10000.00","Platz des Landtags 404","Solingen","Nordrhein-Westfalen","Germany","42651"
27137,"Cindy L Lopez","1973-09-14","S","F","10000.00","9845 Barberry Court","London","England","United Kingdom","W1V 5RN"
27138,"Veronica Sara","1979-01-07","M","F","20000.00","1718, chaussée de Tournai","Suresnes","Hauts de Seine","France","92150"
27139,"Jon Liu","1984-07-19","S","M","20000.00","Brunnenstr 9510","Berlin","Hessen","Germany","12171"
27140,"Roger Holt","1974-01-22","S","M","20000.00","9271 Prestwick Ave.","Cambridge","England","United Kingdom","CB4 4BZ"
27141,"Tonya A Anand","1974-06-04","M","F","30000.00","6928 N. 8th Street","Warrington","England","United Kingdom","WA1"
27142,"Lindsay Andersen","1978-12-31","S","F","30000.00","7, impasse Ste-Madeleine","Pantin","Seine Saint Denis","France","93500"
27143,"Alvin C Deng","1974-01-29","S","M","40000.00","7, rue de Maubeuge","Drancy","Seine Saint Denis","France","93700"
27144,"Franklin Shen","1982-04-20","S","M","60000.00","38 First Ave.","Coffs Harbour","New South Wales","Australia","2450"
27145,"Pamela L Chapman","1982-05-21","S","F","60000.00","1025 Yosemite Dr.","Townsville","Queensland","Australia","4810"
27146,"Danny Hernandez","1971-02-18","S","M","60000.00","856 Summit View Dr","Rockhampton","Queensland","Australia","4700"
27147,"Melvin E Nara","1971-05-03","S","M","70000.00","8192 Scenic Ct","Findon","South Australia","Australia","5023"
27148,"Edwin Zhu","1971-06-20","S","M","70000.00","6854 Muir Road","Hawthorne","Queensland","Australia","4171"
27149,"Jeffery M She","1969-10-10","M","M","60000.00","5587 D St.","Warrnambool","Victoria","Australia","3280"
27150,"Lacey J Anand","1969-11-23","M","F","60000.00","133 Lorie Ln.","St. Leonards","New South Wales","Australia","2065"
27151,"Carrie W Moreno","1984-01-17","S","F","20000.00","3152 Greystone Drive","West Sussex","England","United Kingdom","RH15 9UD"
27152,"Dawn L Wang","1979-04-17","S","F","20000.00","284 Hidden Oak Ct","London","England","United Kingdom","SW8 4BG"
27153,"Gina Ruiz","1980-02-08","S","F","30000.00","44, rue Saint Denis","Les Ulis","Essonne","France","91940"
27154,"Holly Arun","1980-06-18","S","F","30000.00","Wallstr 24","Ingolstadt","Bayern","Germany","85049"
27155,"Eric C Hall","1985-07-23","M","M","20000.00","408, avenue du Québec","Paris","Seine (Paris)","France","75007"
27156,"Makayla C Morgan","1986-02-20","M","F","20000.00","3337 Northpoint Ct","Warrington","England","United Kingdom","WA1"
27157,"Raul Xu","1985-11-23","M","M","20000.00","Alderstr 2757","Münster","Saarland","Germany","48001"
27158,"Lucas Jones","1985-09-16","M","M","20000.00","48, place de la Concorde","Gateshead","England","United Kingdom","GA10"
27159,"Veronica Rodriguez","1985-09-18","S","F","20000.00","88, avenue de l´ Union Centrale","Boulogne-Billancourt","Hauts de Seine","France","92100"
27160,"Brandi Vazquez","1983-07-18","M","F","30000.00","Im Himmelsweg 89","Dresden","Hessen","Germany","01071"
27161,"Reginald Gill","1984-02-04","S","M","30000.00","Heiderweg 4983","Berlin","Hessen","Germany","14129"
27162,"Phillip Madan","1980-03-25","M","M","40000.00","4667 Chilpancingo Pk","Reading","England","United Kingdom","RG7 5H7"
27163,"Wayne L Luo","1983-05-16","S","M","10000.00","9, rue des Vendangeurs","Paris","Seine (Paris)","France","75008"
27164,"Micheal E Carlson","1977-11-20","S","M","20000.00","1782 Gold Crest Ct","Billericay","England","United Kingdom","CM11"
27165,"Bruce Patel","1977-09-12","S","M","20000.00","5677 William Reed Dr.","Leeds","England","United Kingdom","LE18"
27166,"Trisha R Ye","1979-01-07","S","F","30000.00","899 Park Blvd.","Colombes","Hauts de Seine","France","92700"
27167,"Tanya Vazquez","1978-09-24","M","F","40000.00","2, place de Brazaville","Saint Ouen","Somme","France","80610"
27168,"Donald R Madan","1983-04-06","M","M","20000.00","2720 Freya Way","Runcorn","England","United Kingdom","TY31"
27169,"Louis Xu","1977-07-08","S","M","30000.00","Postfach 55 00 00","Neunkirchen","Saarland","Germany","66578"
27170,"Douglas S Sara","1978-04-13","M","M","30000.00","811bis, rue des Peupliers","Suresnes","Hauts de Seine","France","92150"
27171,"Kristi A Gill","1978-04-16","S","F","30000.00","6630 Cook Pk.","Oxford","England","United Kingdom","OX14 4SE"
27172,"Jessie Navarro","1977-02-05","S","F","10000.00","Postfach 11 00 99","Duesseldorf","Hessen","Germany","40605"
27173,"Suzanne Ye","1977-06-23","M","F","10000.00","Klara Straße 8463","Essen","Hamburg","Germany","45001"
27174,"Fernando M Bennett","1977-08-05","S","M","40000.00","Räuscherweg 675","Paderborn","Nordrhein-Westfalen","Germany","33098"
27175,"Marshall L Raji","1977-12-08","S","M","40000.00","9312 Algiers Dr.","London","England","United Kingdom","SW19 3RU"
27176,"Erik Martin","1976-09-17","M","M","20000.00","Winterfeldtstr 4446","Stuttgart","Saarland","Germany","70452"
27177,"Henry L Arun","1976-10-18","M","M","20000.00","8501 Second Ave.","Reading","England","United Kingdom","RG7 5H7"
27178,"Terrance Mehta","1977-03-08","S","M","20000.00","Hochstr 8111","Bonn","Hamburg","Germany","53131"
27179,"Jamie W Rubio","1982-03-19","S","M","30000.00","3550 Bernauer","Billericay","England","United Kingdom","CM11"
27180,"Joe L Diaz","1982-01-30","S","M","30000.00","Kurfürstenstr 5994","Grevenbroich","Bayern","Germany","41485"
27181,"Rafael M Deng","1975-11-16","S","M","40000.00","440, rue de Linois","Sèvres","Hauts de Seine","France","92310"
27182,"Jarrod Srini","1976-02-22","M","M","40000.00","39, rue Descartes","Paris","Seine (Paris)","France","75013"
27183,"Geoffrey Garcia","1982-05-05","S","M","40000.00","Dunckerstr 4822","Hof","Bayern","Germany","95010"
27184,"Donald C Subram","1977-05-12","S","M","40000.00","Auf der Krone 456","Poing","Saarland","Germany","66041"
27185,"Haley Nelson","1977-04-17","S","F","40000.00","3104 Shakespeare Drive","Cheltenham","England","United Kingdom","GL50"
27186,"Lindsay Shan","1976-07-03","S","F","40000.00","3803 Frayne Lane","York","England","United Kingdom","Y03 4TN"
27187,"Lucas Diaz","1976-04-08","M","M","40000.00","Postfach 22 11 11","Werne","Nordrhein-Westfalen","Germany","59368"
27188,"Claudia C She","1981-07-02","S","F","40000.00","Residenz Straße 744","Münster","Saarland","Germany","48001"
27189,"Elizabeth T Diaz","1981-05-19","M","F","40000.00","5415 Beechwood Dr.","National City","California","United States","91950"
27190,"Shelby M Reed","1979-10-24","M","F","40000.00","9420 Fillet Ave","Burbank","California","United States","91502"
27191,"David J Brown","1980-03-12","S","M","40000.00","3883 Pheasant Ct.","Newton","British Columbia","Canada","V2M1S6"
27192,"Angelica K Gonzales","1980-04-14","S","F","40000.00","3885 Castle Court","Long Beach","California","United States","90802"
27193,"Daniel V Miller","1979-11-15","S","M","50000.00","6885 Auburn","Lincoln Acres","California","United States","91950"
27194,"Chase Cooper","1936-11-10","M","M","40000.00","9353 N Lucile Lane","Lake Oswego","Oregon","United States","97034"
27195,"Robert D Perez","1942-12-06","M","M","80000.00","2163 Angi Lane","San Francisco","California","United States","94109"
27196,"Lauren Robinson","1977-02-15","S","F","80000.00","4144 Show Rd.","Sooke","British Columbia","Canada","V0"
27197,"Isaiah W Bell","1977-11-20","M","M","80000.00","1157 Chilpancingo Pk.","Bremerton","Washington","United States","98312"
27198,"Jocelyn Flores","1971-10-04","S","F","80000.00","8543 Meadowbrook Drive","Burien","Washington","United States","98168"
27199,"Jesse E Wright","1971-09-15","M","M","80000.00","2746 F Street","Everett","Washington","United States","98201"
27200,"Anna Thompson","1972-04-12","S","F","80000.00","6183 Robbins Place","Lebanon","Oregon","United States","97355"
27201,"Jose Taylor","1972-06-05","M","M","80000.00","7459 D Apling Court","Marysville","Washington","United States","98270"
27202,"James Hall","1971-10-29","S","M","80000.00","969 Stanley Dollar Dr.","Sedro Woolley","Washington","United States","98284"
27203,"Jennifer J Sanchez","1965-08-23","S","F","20000.00","2487 Riverside Drive","Portland","Oregon","United States","97205"
27204,"Devin Hall","1959-11-29","S","M","30000.00","912 Valley Blvd.","Chula Vista","California","United States","91910"
27205,"Erin Murphy","1960-03-30","M","F","30000.00","5949 Laurel Drive","Coronado","California","United States","92118"
27206,"Marcus Mitchell","1960-03-20","M","M","40000.00","9887 W. 39th Street","San Francisco","California","United States","94109"
27207,"Taylor V Morris","1966-10-21","S","F","20000.00","3378 Muy Verde","Bellingham","Washington","United States","98225"
27208,"David Chen","1966-05-18","S","M","20000.00","7801 Foxhill Dr","Westminster","British Columbia","Canada","V3L 1E7"
27209,"Erick D Rodriguez","1966-07-09","S","M","20000.00","9986 Pinto","Burlingame","California","United States","94010"
27210,"Hunter Flores","1966-02-13","S","M","20000.00","2837 Hacienda Drive","Burbank","California","United States","91502"
27211,"Isaiah M Roberts","1961-04-10","M","M","30000.00","6394 Market Pl.","Milwaukie","Oregon","United States","97222"
27212,"Sophia M Roberts","1961-04-15","M","F","30000.00","8384 Happy Valley Road","Long Beach","California","United States","90802"
27213,"Julia Lewis","1961-07-06","S","F","20000.00","5619 Saddlehill Lane","Spokane","Washington","United States","99202"
27214,"Bianca A Zimmerman","1961-12-01","M","F","20000.00","5834 Vine Circle","Beverly Hills","California","United States","90210"
27215,"Samantha Hughes","1961-11-17","S","F","20000.00","2888 Woodbury Place","Port Hammond","British Columbia","Canada","V6B 3P7"
27216,"Ana D Diaz","1962-04-26","M","F","30000.00","1271 Mills Place","San Gabriel","California","United States","91776"
27217,"Julia Walker","1962-07-05","S","F","20000.00","3229 Gloria Terr.","Renton","Washington","United States","98055"
27218,"Bailey F Allen","1963-05-07","M","F","20000.00","3581 Schenone Court","Santa Monica","California","United States","90401"
27219,"Benjamin Yang","1963-03-19","S","M","20000.00","4216 Stonehedge Dr","Lemon Grove","California","United States","91945"
27220,"Jackson Long","1962-11-22","S","M","20000.00","5647 Larch Ct","Torrance","California","United States","90505"
27221,"Matthew J Jones","1963-01-07","S","M","20000.00","7594 Alexander Pl.","Tacoma","Washington","United States","98403"
27222,"Virginia Sai","1963-04-19","M","F","20000.00","9256 Santa Fe Street","Chula Vista","California","United States","91910"
27223,"Jeremy S Wright","1962-08-26","M","M","20000.00","7654 Heather Pl.","Walla Walla","Washington","United States","99362"
27224,"Jessica A Griffin","1963-04-08","M","F","20000.00","4487 Coldwater Drive","W. Linn","Oregon","United States","97068"
27225,"Isaac L Murphy","1962-11-05","M","M","30000.00","5018 Rio Blanco Dr.","Santa Cruz","California","United States","95062"
27226,"Christian Wang","1964-01-02","M","M","30000.00","9076 Inverness Drive","Lake Oswego","Oregon","United States","97034"
27227,"Emily Bryant","1963-09-04","S","F","30000.00","7675 Palisade Court","El Cajon","California","United States","92020"
27228,"Amanda Young","1969-03-16","M","F","40000.00","2726 Rising Dawn Way","Issaquah","Washington","United States","98027"
27229,"Zachary Zhang","1964-05-02","M","M","40000.00","3369 N Lanky Lane","San Francisco","California","United States","94109"
27230,"Hunter R Wilson","1969-04-11","S","M","40000.00","9769 Thistle Circle","Port Hammond","British Columbia","Canada","V6B 3P7"
27231,"Tyrone Ramos","1964-08-27","S","M","40000.00","1121 Boynton Avenue","Colma","California","United States","94014"
27232,"Ram Thirunavukkarasu","1976-05-13","S","M","40000.00","2088 Amanda Circle","Puyallup","Washington","United States","98371"
27233,"Seth E Ward","1965-04-08","S","M","40000.00","4992 Sycamore Dr.","Spring Valley","California","United States","91977"
27234,"Gabriel M Jenkins","1964-09-12","S","M","40000.00","2061 Hill Dr","Sedro Woolley","Washington","United States","98284"
27235,"Robert L Li","1964-08-15","S","M","40000.00","1676 Valley Crest Drive","Renton","Washington","United States","98055"
27236,"Nicole J Alexander","1964-08-14","S","F","40000.00","928 Old Mountain View Dr.","Olympia","Washington","United States","98501"
27237,"Jasmine Ramirez","1970-05-22","M","F","40000.00","598 Marfargoa Drive","Fremont","California","United States","94536"
27238,"Jesse D Hernandez","1965-05-20","S","M","40000.00","2065 Rosina Court","Concord","California","United States","94519"
27239,"Noah Simmons","1970-01-30","S","M","40000.00","8553 Calhoun Court","Grossmont","California","United States","91941"
27240,"Dalton Cooper","1983-05-25","S","M","40000.00","9958 Ronda Ct.","Yakima","Washington","United States","98901"
27241,"Oscar Butler","1983-12-14","M","M","50000.00","9926 Atchinson Stage Ct.","West Covina","California","United States","91791"
27242,"Hunter S Diaz","1978-12-17","M","M","40000.00","5828 Clark Creek Lane","Oak Bay","British Columbia","Canada","V8P"
27243,"Mariah L Bailey","1979-04-18","S","F","40000.00","2779 Ram Circle","Vancouver","British Columbia","Canada","V7L 4J4"
27244,"Arianna Kelly","1979-03-16","M","F","40000.00","5122 Fernando Court","Woodburn","Oregon","United States","97071"
27245,"Lauren R Jones","1984-03-02","M","F","40000.00","7332 Saddlewood","La Jolla","California","United States","92806"
27246,"Aaron K Hall","1979-01-09","M","M","40000.00","7707 Jemco Court","Lemon Grove","California","United States","91945"
27247,"Blake D Hughes","1979-01-22","M","M","40000.00","2789 Ranchford Court","Lemon Grove","California","United States","91945"
27248,"Kayla Taylor","1978-02-17","M","F","50000.00","6780 Longbrook Way","Puyallup","Washington","United States","98371"
27249,"Emma R Cox","1977-01-12","M","F","70000.00","6703 Milburn Dr.","Santa Monica","California","United States","90401"
